Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,Predicted_global_active_power
1.378,0.0,241.59,5.6,0.0,0.0,18.0,1.377057443362192
1.388,0.0,242.57,5.6,0.0,0.0,18.0,1.3753203513708525
1.406,0.0,243.68,5.8,0.0,0.0,18.0,1.4085257261904756
1.41,0.0,244.23,5.8,0.0,0.0,19.0,1.4101825317460317
1.412,0.0,244.4,5.8,0.0,0.0,18.0,1.4137900833333332
1.412,0.0,244.66,5.8,0.0,0.0,18.0,1.4150525873015882
1.414,0.0,245.18,5.8,0.0,0.0,19.0,1.4183796587301591
1.408,0.0,244.32,5.8,0.0,0.0,18.0,1.4093662817460315
1.41,0.0,244.31,5.8,0.0,0.0,18.0,1.409255615079365
1.416,0.0,244.84,5.8,0.0,0.0,18.0,1.4171085595238104
1.422,0.0,245.22,5.8,0.0,0.0,19.0,1.4184869920634924
1.42,0.0,244.91,5.8,0.0,0.0,18.0,1.41935736904762
1.41,0.0,244.27,5.8,0.0,0.0,18.0,1.4092146984126983
1.41,0.0,244.39,5.8,0.0,0.0,19.0,1.4152157579365081
1.412,0.0,244.74,5.8,0.0,0.0,18.0,1.4150025595238105
1.408,0.0,244.16,5.8,0.0,0.0,18.0,1.408637833333333
1.402,0.0,244.11,5.6,0.0,0.0,19.0,1.3642137597402597
1.394,0.0,243.76,5.6,0.0,0.0,18.0,1.3770210609668103
1.48,0.058,244.03,6.0,0.0,0.0,18.0,1.4746043178210686
1.512,0.11,244.45,6.2,0.0,0.0,18.0,1.5096557817460317
1.512,0.11,244.69,6.2,0.0,0.0,18.0,1.509955365079365
1.506,0.108,244.31,6.2,0.0,0.0,19.0,1.5093450209235206
1.458,0.106,243.62,6.0,0.0,0.0,18.0,1.4582486031746036
1.65,0.114,243.02,6.8,0.0,0.0,18.0,1.6560746388888894
1.766,0.124,242.49,7.2,0.0,0.0,18.0,1.753165523809524
1.762,0.124,242.31,7.2,0.0,0.0,18.0,1.755044920634921
1.76,0.122,241.57,7.2,0.0,0.0,18.0,1.757218607142857
1.758,0.12,241.5,7.2,0.0,0.0,18.0,1.755681956349207
1.756,0.12,241.32,7.2,0.0,0.0,17.0,1.7540371031746036
1.812,0.166,242.16,7.4,0.0,0.0,18.0,1.7977215476190471
1.848,0.232,242.74,7.6,0.0,0.0,18.0,1.8470647579365065
1.914,0.314,242.48,8.0,0.0,0.0,18.0,1.9278925555555566
1.93,0.356,242.74,8.0,0.0,2.0,18.0,1.9280420198412702
1.874,0.268,243.22,7.8,0.0,1.0,18.0,1.8934376666666646
1.844,0.224,243.48,7.6,0.0,1.0,19.0,1.847331996031747
1.836,0.222,243.08,7.6,0.0,2.0,18.0,1.8359411785714295
1.838,0.222,243.27,7.6,0.0,1.0,18.0,1.840491253968254
1.826,0.22,242.51,7.6,0.0,2.0,18.0,1.8269697698412706
1.834,0.222,243.17,7.6,0.0,1.0,18.0,1.8372733452380956
1.832,0.222,243.1,7.6,0.0,1.0,18.0,1.8368825119047623
1.83,0.222,243.04,7.6,0.0,2.0,18.0,1.8359411785714295
1.774,0.12,243.44,7.2,0.0,1.0,18.0,1.7572097947330445
1.768,0.116,243.08,7.2,0.0,2.0,18.0,1.753901509018759
1.766,0.114,242.98,7.2,0.0,1.0,18.0,1.7493449642857133
1.768,0.116,243.32,7.2,0.0,1.0,18.0,1.7578024733044737
1.734,0.106,240.84,7.2,0.0,2.0,18.0,1.7325682658730164
1.726,0.104,240.32,7.2,0.0,1.0,18.0,1.732556000000001
1.726,0.106,240.71,7.2,0.0,1.0,18.0,1.73254067857143
1.732,0.108,241.41,7.2,0.0,1.0,17.0,1.7405651904761914
1.74,0.11,242.03,7.2,0.0,2.0,18.0,1.7477481111111124
1.74,0.112,242.21,7.2,0.0,1.0,18.0,1.7496292420634925
1.634,0.1,241.81,6.8,0.0,1.0,18.0,1.65223725
1.5,0.086,241.94,6.2,0.0,1.0,18.0,1.5025507976190482
1.494,0.084,241.48,6.2,0.0,2.0,18.0,1.5064691626984128
1.634,0.082,241.18,6.8,0.0,1.0,18.0,1.6488352777777768
1.746,0.14,240.97,7.2,0.0,1.0,17.0,1.736214277777779
1.73,0.094,241.31,7.2,0.0,0.0,18.0,1.743777317460318
1.72,0.094,240.81,7.0,0.0,0.0,18.0,1.713394750000002
1.72,0.094,240.97,7.0,0.0,0.0,18.0,1.7133252182539704
1.71,0.092,240.64,7.0,0.0,0.0,17.0,1.7054868690476193
1.714,0.094,241.26,7.0,0.0,0.0,18.0,1.7097630952380964
1.708,0.094,240.99,7.0,0.0,0.0,18.0,1.7119256349206364
1.7,0.092,240.45,7.0,0.0,0.0,18.0,1.6979948531746043
1.692,0.09,239.91,7.0,0.0,0.0,17.0,1.6903144484126988
1.69,0.09,239.77,7.0,0.0,0.0,18.0,1.6897799722222222
1.694,0.09,240.15,7.0,0.0,0.0,18.0,1.6873640873015876
1.696,0.09,240.32,7.0,0.0,0.0,17.0,1.6899938809523818
1.696,0.092,240.38,7.0,0.0,0.0,18.0,1.6969470000000013
1.692,0.09,240.02,7.0,0.0,0.0,18.0,1.6895442222222223
1.702,0.092,240.88,7.0,0.0,0.0,17.0,1.7058021706349213
1.746,0.116,241.64,7.2,0.0,0.0,18.0,1.753971424603175
1.694,0.064,241.22,7.0,0.0,0.0,18.0,1.6987535638528135
1.69,0.064,241.05,7.0,0.0,0.0,18.0,1.691881805194804
1.688,0.064,241.04,7.0,0.0,0.0,18.0,1.691748317099566
1.686,0.062,241.02,7.0,0.0,0.0,17.0,1.6908797536075022
1.686,0.064,241.18,7.0,0.0,0.0,18.0,1.7006514448051946
0.764,0.076,242.92,3.4,0.0,0.0,4.0,0.7935679920634917
0.486,0.082,243.3,2.0,0.0,0.0,0.0,0.45880688528138514
0.408,0.082,243.35,1.6,0.0,0.0,0.0,0.3772414007936509
0.612,0.084,243.9,3.0,0.0,0.0,2.0,0.6217287142857143
1.516,0.074,243.52,6.2,0.0,0.0,18.0,1.5130193690476201
1.442,0.0,243.35,5.8,0.0,0.0,19.0,1.431081658730158
1.426,0.0,243.13,5.8,0.0,0.0,18.0,1.4228446031746043
1.404,0.0,241.46,5.8,0.0,0.0,18.0,1.406757234126984
1.398,0.0,240.95,5.8,0.0,0.0,18.0,1.405514369047619
1.41,0.0,241.98,5.8,0.0,0.0,17.0,1.408051126984127
1.404,0.0,241.57,5.8,0.0,0.0,18.0,1.4066818214285712
1.592,0.0,240.89,6.6,0.0,0.0,18.0,1.6019313371350858
1.594,0.0,240.22,6.6,0.0,0.0,18.0,1.6013071349206356
1.594,0.0,240.29,6.6,0.0,0.0,17.0,1.5974217500000005
1.606,0.0,240.97,6.6,0.0,0.0,18.0,1.606994805389055
1.616,0.0,241.34,6.6,0.0,0.0,18.0,1.616951506854258
1.632,0.0,240.4,6.8,0.0,0.0,18.0,1.6382543560606055
1.718,0.092,240.53,7.0,0.0,0.0,17.0,1.6980633293650806
1.71,0.092,240.4,7.0,0.0,0.0,18.0,1.6969470000000013
1.708,0.092,241.17,7.0,0.0,0.0,18.0,1.7069569365079373
1.718,0.092,242.05,7.0,0.0,0.0,18.0,1.7153562539682539
1.82,0.094,241.39,7.4,0.0,0.0,18.0,1.8087227009379516
1.894,0.096,242.08,7.8,0.0,0.0,18.0,1.893898488455988
1.876,0.09,240.91,7.8,0.0,0.0,18.0,1.8807142723665229
1.864,0.088,240.08,7.6,0.0,0.0,17.0,1.8254971237373743
1.86,0.086,239.35,7.6,0.0,0.0,18.0,1.837003345238097
1.87,0.088,240.07,7.8,0.0,0.0,17.0,1.8780670537518045
1.876,0.09,240.56,7.8,0.0,0.0,18.0,1.8824795461760462
1.88,0.092,241.12,7.8,0.0,0.0,18.0,1.885064880952381
1.866,0.088,240.61,7.6,0.0,0.0,18.0,1.856629801587304
1.874,0.09,241.01,7.8,0.0,0.0,17.0,1.8798839668109673
1.864,0.084,240.59,7.6,0.0,0.0,18.0,1.8578066349206372
1.794,0.0,241.64,7.4,0.0,0.0,18.0,1.8039940873015863
1.796,0.0,241.68,7.4,0.0,0.0,18.0,1.8039892539682532
1.876,0.062,240.89,7.8,0.0,0.0,18.0,1.8818877564935068
1.876,0.064,242.14,7.6,0.0,0.0,18.0,1.8689133333333334
1.878,0.064,242.22,7.6,0.0,0.0,17.0,1.8641800000000002
1.882,0.066,242.62,7.6,0.0,0.0,18.0,1.8772337301587299
1.888,0.068,243.25,7.6,0.0,0.0,19.0,1.8830103055555563
1.89,0.068,243.64,7.6,0.0,0.0,18.0,1.8861012023809531
1.902,0.072,244.13,7.8,0.0,0.0,18.0,1.9110335198412691
1.898,0.07,243.69,7.8,0.0,0.0,18.0,1.9048108795093779
1.888,0.07,243.21,7.6,0.0,0.0,18.0,1.8829611388888896
1.894,0.07,243.75,7.6,0.0,0.0,18.0,1.8861012023809531
1.858,0.0,243.88,7.6,0.0,0.0,19.0,1.88123403968254
1.826,0.0,243.84,7.4,0.0,0.0,18.0,1.8216829246031745
1.822,0.0,243.72,7.4,0.0,0.0,18.0,1.820542948412698
1.828,0.0,244.37,7.4,0.0,0.0,18.0,1.8148723809523812
1.82,0.0,243.86,7.4,0.0,0.0,18.0,1.8214156785714286
1.818,0.0,243.77,7.4,0.0,0.0,19.0,1.8149261865079362
1.812,0.0,243.45,7.4,0.0,0.0,18.0,1.809164924603175
1.804,0.0,242.76,7.4,0.0,0.0,18.0,1.8056184285714283
1.798,0.0,242.35,7.4,0.0,0.0,18.0,1.805150749999999
1.814,0.0,243.38,7.4,0.0,0.0,18.0,1.8092674246031748
1.87,0.0,244.37,7.6,0.0,0.0,18.0,1.8811857063492068
1.934,0.102,243.78,7.8,0.0,0.0,18.0,1.9240534801587303
1.934,0.104,244.09,7.8,0.0,0.0,19.0,1.9243337301587307
1.928,0.102,243.73,7.8,0.0,0.0,18.0,1.9216930753968253
1.918,0.1,243.34,7.8,0.0,0.0,18.0,1.908320392857141
1.902,0.096,242.36,7.8,0.0,0.0,18.0,1.8944800717893202
1.896,0.094,241.65,7.8,0.0,0.0,18.0,1.8919224884559873
1.886,0.092,240.99,7.8,0.0,0.0,17.0,1.8845195238095238
1.888,0.092,241.39,7.8,0.0,0.0,18.0,1.8881850281385277
1.886,0.092,241.14,7.8,0.0,0.0,18.0,1.8863031428571426
1.886,0.09,240.84,7.8,0.0,0.0,18.0,1.880813522366523
2.09,0.09,241.25,8.6,0.0,0.0,18.0,2.0610047619047616
2.06,0.092,241.76,8.4,0.0,0.0,18.0,2.027481313492063
1.888,0.096,241.97,7.8,0.0,0.0,17.0,1.8923290003607494
1.888,0.094,241.97,7.8,0.0,0.0,18.0,1.8915348455988445
1.88,0.0,242.99,7.6,0.0,0.0,18.0,1.8759625158730158
2.12,0.0,242.41,8.6,0.0,0.0,18.0,2.0931390165945176
2.116,0.0,241.92,8.6,0.0,0.0,18.0,2.0877858650793657
1.764,0.0,241.37,7.2,0.0,0.0,18.0,1.750104134920635
1.794,0.0,242.11,7.4,0.0,0.0,18.0,1.805141499999999
1.71,0.0,242.6,7.0,0.0,0.0,18.0,1.708257
1.708,0.064,242.25,7.0,0.0,0.0,18.0,1.7074054884559888
1.706,0.068,242.39,7.0,0.0,0.0,18.0,1.7060947305194805
1.702,0.072,242.52,7.0,0.0,0.0,18.0,1.705096904761905
1.704,0.074,242.7,7.0,0.0,0.0,18.0,1.705438857142857
1.702,0.074,242.67,7.0,0.0,0.0,18.0,1.705339238095238
1.7,0.072,242.64,7.0,0.0,0.0,18.0,1.7050668333333334
1.684,0.07,241.94,6.8,0.0,0.0,18.0,1.6826356071428576
1.678,0.068,241.52,6.8,0.0,0.0,18.0,1.6682575436507938
1.68,0.068,241.82,6.8,0.0,0.0,18.0,1.676010841269841
1.634,0.0,241.22,6.8,0.0,0.0,18.0,1.639067594516594
1.62,0.0,241.87,6.6,0.0,0.0,18.0,1.62212575
1.626,0.0,242.37,6.6,0.0,0.0,17.0,1.6256267251082241
1.626,0.0,242.44,6.6,0.0,0.0,18.0,1.6262962211399699
1.62,0.0,241.92,6.6,0.0,0.0,18.0,1.6229606388888893
1.734,0.0,240.97,7.2,0.0,0.0,18.0,1.7432766825396824
1.744,0.09,241.19,7.2,0.0,0.0,18.0,1.7423813769841285
1.8,0.088,241.21,7.4,0.0,2.0,18.0,1.798957935064935
1.926,0.138,241.4,8.0,0.0,1.0,18.0,1.9262979722222215
2.096,0.22,241.09,8.6,0.0,1.0,17.0,2.0479614761904763
2.054,0.218,240.69,8.6,0.0,2.0,18.0,2.0466739722222216
1.828,0.228,241.97,7.6,0.0,1.0,18.0,1.829570599206348
1.808,0.234,242.82,7.4,0.0,2.0,18.0,1.8078463492063477
1.808,0.234,243.04,7.4,0.0,1.0,18.0,1.8078587063492053
1.808,0.234,243.1,7.4,0.0,1.0,18.0,1.8080428730158722
1.812,0.236,243.49,7.4,0.0,2.0,18.0,1.8110278055555558
1.812,0.236,243.19,7.4,0.0,1.0,18.0,1.8094524603174613
1.814,0.238,243.5,7.4,0.0,2.0,19.0,1.8088433928571437
1.822,0.242,244.23,7.4,0.0,1.0,18.0,1.8158957182539688
1.806,0.236,243.17,7.4,0.0,1.0,18.0,1.8094524603174613
1.808,0.238,243.41,7.4,0.0,2.0,18.0,1.8104004484126996
1.816,0.242,244.08,7.4,0.0,1.0,18.0,1.8162574087301595
1.822,0.244,244.7,7.4,0.0,1.0,19.0,1.784064341269841
1.766,0.164,244.61,7.2,0.0,1.0,18.0,1.753471766955266
1.706,0.098,243.43,7.0,0.0,2.0,18.0,1.7021604780219772
1.7,0.096,243.1,7.0,0.0,1.0,18.0,1.706579041514041
1.684,0.092,241.93,6.8,0.0,1.0,18.0,1.6767361031746035
1.688,0.094,242.22,7.0,0.0,1.0,18.0,1.7009885674603178
1.69,0.094,242.41,7.0,0.0,2.0,18.0,1.6979931984126977
1.686,0.094,242.17,6.8,0.0,1.0,18.0,1.6778258373015864
1.718,0.092,242.78,7.0,0.0,0.0,18.0,1.7235843690476194
1.714,0.08,243.54,7.0,0.0,0.0,18.0,1.7152267420634921
1.71,0.078,243.06,7.0,0.0,0.0,18.0,1.7101910912698413
1.708,0.078,243.02,7.0,0.0,0.0,18.0,1.7093853809523816
1.712,0.08,243.36,7.0,0.0,0.0,18.0,1.7154282182539682
1.714,0.08,243.59,7.0,0.0,0.0,18.0,1.7151255515873018
1.698,0.078,242.78,7.0,0.0,0.0,19.0,1.7088240952380955
1.686,0.074,242.17,6.8,0.0,0.0,17.0,1.6835744603174598
1.68,0.074,241.86,6.8,0.0,0.0,18.0,1.6801983214285712
1.686,0.074,242.31,6.8,0.0,0.0,18.0,1.6842280912698409
1.628,0.0,242.17,6.6,0.0,0.0,18.0,1.6318092182539687
1.622,0.0,242.81,6.6,0.0,0.0,18.0,1.631355333333332
1.616,0.0,242.32,6.6,0.0,0.0,18.0,1.6258201020923508
1.61,0.0,241.7,6.6,0.0,0.0,18.0,1.619752872294372
1.608,0.0,241.61,6.6,0.0,0.0,18.0,1.6205234437229439
1.614,0.0,242.05,6.6,0.0,0.0,18.0,1.6242809960317461
1.662,0.0,241.85,6.8,0.0,0.0,18.0,1.6617998311688311
1.73,0.106,242.08,7.0,0.0,0.0,18.0,1.7233579722222223
1.734,0.1,242.31,7.0,0.0,0.0,18.0,1.7299728214285712
1.734,0.094,242.45,7.0,0.0,0.0,18.0,1.726386051587301
1.742,0.098,243.34,7.0,0.0,0.0,18.0,1.7344019642857154
1.748,0.1,243.83,7.2,0.0,0.0,18.0,1.7482130328282814
1.748,0.102,244.05,7.0,0.0,0.0,18.0,1.736951916666667
1.738,0.106,243.76,7.0,0.0,0.0,18.0,1.7362056666666672
1.72,0.11,242.94,7.0,0.0,0.0,19.0,1.7218590158730154
1.72,0.11,242.9,7.0,0.0,0.0,18.0,1.7210857261904757
1.722,0.112,243.16,7.0,0.0,0.0,18.0,1.7235661230158739
1.7,0.104,241.45,7.0,0.0,0.0,17.0,1.708191222222223
1.7,0.104,241.53,7.0,0.0,0.0,18.0,1.7102440674603188
1.714,0.11,242.57,7.0,0.0,0.0,18.0,1.7204269642857135
1.728,0.114,243.74,7.0,0.0,0.0,19.0,1.7277657142857146
1.696,0.054,243.83,6.8,0.0,0.0,18.0,1.6770425912698403
1.648,0.0,244.22,6.6,0.0,0.0,18.0,1.6418541355311336
1.646,0.0,244.63,6.6,0.0,0.0,18.0,1.644649429181928
1.646,0.0,244.54,6.6,0.0,0.0,19.0,1.6447394291819282
1.646,0.0,244.51,6.6,0.0,0.0,18.0,1.644649429181928
1.638,0.0,243.93,6.6,0.0,0.0,18.0,1.6398912976190456
1.644,0.0,244.37,6.6,0.0,0.0,18.0,1.643127627594626
1.638,0.0,244.02,6.6,0.0,0.0,18.0,1.63995201190476
1.642,0.0,244.3,6.6,0.0,0.0,19.0,1.6423234212454199
1.72,0.058,244.71,7.0,0.0,0.0,18.0,1.7056833293650795
1.714,0.082,244.04,7.0,0.0,0.0,18.0,1.7181559166666671
2.332,0.462,242.34,10.0,0.0,0.0,18.0,2.34353958982684
2.544,0.582,241.14,11.0,0.0,0.0,18.0,2.54591388944389
2.536,0.578,241.32,11.0,0.0,0.0,18.0,2.5411294846819854
2.622,0.582,241.44,11.2,0.0,0.0,18.0,2.5796420277777785
2.6,0.576,240.88,11.2,0.0,0.0,17.0,2.5806048567821076
2.55,0.58,240.89,11.0,0.0,0.0,18.0,2.547076865634366
2.522,0.576,241.18,10.8,0.0,0.0,18.0,2.5044813098845604
2.518,0.576,240.96,10.8,0.0,0.0,18.0,2.5099540241702747
1.628,0.0,242.2,6.6,0.0,0.0,18.0,1.631661051587302
2.154,0.302,242.02,9.2,0.0,0.0,18.0,2.1708086349206344
2.462,0.474,241.38,10.6,0.0,0.0,17.0,2.478804736985238
2.456,0.472,241.2,10.4,0.0,0.0,18.0,2.4389837738095235
2.558,0.514,242.55,11.0,0.0,0.0,18.0,2.547469806110556
2.714,0.646,242.59,11.6,0.0,0.0,18.0,2.710482875430127
2.682,0.636,241.56,11.6,0.0,0.0,18.0,2.6985883483738498
2.466,0.498,241.91,10.6,0.0,0.0,18.0,2.4978285602453116
2.4,0.51,241.24,10.4,0.0,0.0,18.0,2.438977130952381
2.578,0.598,241.13,11.0,0.0,0.0,18.0,2.54591388944389
2.554,0.586,241.0,11.0,0.0,0.0,17.0,2.5480501751581754
1.724,0.11,242.44,7.0,0.0,0.0,18.0,1.7219059246031734
1.748,0.108,242.07,7.2,0.0,0.0,18.0,1.7525903214285707
1.828,0.104,241.95,7.4,0.0,0.0,18.0,1.8076789722222222
1.926,0.102,241.55,8.0,0.0,0.0,18.0,1.929520514430014
1.908,0.096,240.36,7.8,0.0,0.0,18.0,1.8946077142857138
1.898,0.092,239.69,7.8,0.0,0.0,17.0,1.885572942640693
1.868,0.094,239.96,7.8,0.0,0.0,18.0,1.8854856331168828
1.946,0.088,239.07,8.0,0.0,0.0,17.0,1.9265859112554102
1.804,0.0,240.26,7.4,0.0,0.0,18.0,1.799402728715728
1.764,0.0,240.63,7.2,0.0,0.0,18.0,1.7469188492063497
1.752,0.0,239.65,7.2,0.0,0.0,17.0,1.7463534686147184
1.744,0.0,239.1,7.2,0.0,0.0,18.0,1.744099730519481
1.752,0.0,239.72,7.2,0.0,0.0,17.0,1.7492282896825389
1.732,0.0,238.26,7.2,0.0,0.0,18.0,1.7285084761904748
1.736,0.0,238.49,7.2,0.0,0.0,17.0,1.7393883019480518
1.746,0.0,238.75,7.2,0.0,0.0,18.0,1.7437108971861475
1.742,0.0,238.41,7.2,0.0,0.0,17.0,1.7383989527417025
1.762,0.0,239.92,7.2,0.0,0.0,18.0,1.75071353968254
1.854,0.0,239.33,7.6,0.0,0.0,17.0,1.8280029722222233
1.934,0.0,239.33,8.0,0.0,0.0,18.0,1.9286227842712824
2.24,0.06,238.75,9.4,0.0,0.0,17.0,2.251007571428573
2.528,0.062,238.75,10.6,0.0,0.0,18.0,2.475858470057719
2.804,0.058,238.25,11.6,0.0,0.0,17.0,2.7791474581529587
2.932,0.056,237.88,12.2,0.0,0.0,17.0,2.904826281746032
3.046,0.064,238.39,12.8,0.0,0.0,18.0,3.0425251269841285
2.908,0.058,237.87,12.2,0.0,0.0,17.0,2.904826281746032
2.618,0.058,238.09,11.0,0.0,0.0,17.0,2.624595769841268
2.706,0.054,237.11,11.4,0.0,0.0,18.0,2.708888039682542
2.77,0.052,237.91,11.6,0.0,0.0,17.0,2.764710518398268
2.492,0.0,238.96,10.4,0.0,0.0,17.0,2.4812104151404175
1.95,0.0,239.13,8.0,0.0,0.0,18.0,1.9274095937950921
1.956,0.0,239.57,8.0,0.0,0.0,18.0,1.9367903437950913
2.068,0.122,239.48,8.6,0.0,0.0,17.0,2.0404670873015864
2.036,0.108,239.94,8.4,0.0,0.0,18.0,1.9623945562770555
1.876,0.094,240.22,7.8,0.0,0.0,17.0,1.8868817561327555
1.828,0.09,238.99,7.6,0.0,0.0,18.0,1.831100297619048
1.818,0.088,238.35,7.6,0.0,0.0,17.0,1.8157215642135653
2.186,0.21,238.18,9.2,0.0,0.0,18.0,2.183901523809525
1.982,0.086,238.54,8.2,0.0,0.0,17.0,1.976534433011433
1.978,0.086,238.53,8.2,0.0,0.0,17.0,1.976534433011433
1.97,0.084,238.41,8.2,0.0,0.0,18.0,1.9683163326118314
1.974,0.086,238.79,8.2,0.0,0.0,17.0,1.9768980010822508
1.988,0.09,239.7,8.2,0.0,0.0,18.0,1.9690700191197703
1.984,0.086,239.31,8.2,0.0,0.0,17.0,1.9797547261904769
2.316,0.29,238.64,10.0,0.0,0.0,18.0,2.3421294826839834
2.812,0.566,237.69,12.2,0.0,0.0,17.0,2.9037515873015867
2.776,0.522,237.55,12.0,0.0,0.0,17.0,2.805457769841271
2.722,0.44,237.97,11.6,0.0,0.0,18.0,2.7170557491674994
2.392,0.248,238.13,10.4,0.0,0.0,17.0,2.4154225061327543
1.89,0.0,238.85,7.8,0.0,0.0,18.0,1.881937047619045
1.896,0.0,239.3,7.8,0.0,0.0,17.0,1.887366289682538
1.952,0.0,239.38,8.2,0.0,0.0,18.0,1.9578388026695523
1.978,0.078,239.38,8.2,0.0,1.0,17.0,1.9692925256132758
1.912,0.08,239.44,8.0,0.0,2.0,18.0,1.919811234126983
1.8,0.08,239.06,7.4,0.0,1.0,17.0,1.7855780779220778
1.818,0.078,238.54,7.6,0.0,1.0,18.0,1.8146540595238116
1.87,0.08,239.22,7.8,0.0,2.0,17.0,1.8715563005050515
1.858,0.076,238.4,7.8,0.0,1.0,18.0,1.8618837453102444
1.868,0.078,238.83,7.8,0.0,1.0,17.0,1.870811472222223
1.942,0.154,238.95,8.2,0.0,2.0,18.0,1.9368443333333332
2.252,0.182,238.9,9.4,0.0,1.0,17.0,2.2257822049062046
2.604,0.178,238.02,10.8,0.0,2.0,17.0,2.591282515873016
2.652,0.18,238.25,11.0,0.0,1.0,18.0,2.633055060744811
2.654,0.176,237.65,11.2,0.0,1.0,17.0,2.6278801998557
2.646,0.174,237.32,11.0,0.0,2.0,17.0,2.6164494498556996
2.384,0.176,236.82,10.0,0.0,1.0,18.0,2.3545681944444454
2.394,0.192,237.44,10.0,0.0,1.0,17.0,2.3366938134920647
2.786,0.178,237.25,11.8,0.0,2.0,17.0,2.796066065295814
2.728,0.128,236.52,11.4,0.0,1.0,17.0,2.7238954985569994
2.606,0.074,237.63,10.8,0.0,1.0,17.0,2.5844031208791205
2.496,0.184,238.25,10.4,0.0,2.0,18.0,2.4494755488678006
2.778,0.276,237.15,11.6,0.0,1.0,17.0,2.7359276190476187
2.598,0.212,236.56,11.0,0.0,1.0,17.0,2.5949962261904744
2.604,0.202,237.33,11.0,0.0,1.0,17.0,2.6212693611111115
2.61,0.204,237.6,11.0,0.0,1.0,18.0,2.62663723015873
2.594,0.2,236.91,11.0,0.0,2.0,17.0,2.600382607142856
2.582,0.196,235.98,10.8,0.0,1.0,17.0,2.5681927142857144
2.77,0.194,235.92,11.6,0.0,1.0,17.0,2.718888446608946
2.814,0.138,235.49,11.8,0.0,1.0,17.0,2.7998069502164498
2.782,0.076,235.87,11.8,0.0,0.0,17.0,2.781673182539685
2.62,0.078,235.62,11.0,0.0,0.0,17.0,2.600085523809524
2.51,0.076,234.67,10.6,0.0,0.0,17.0,2.49361308982684
2.52,0.072,233.77,10.8,0.0,0.0,17.0,2.520257182539683
2.65,0.07,233.33,11.2,0.0,0.0,16.0,2.6379538394660886
2.684,0.078,233.58,11.4,0.0,0.0,17.0,2.6780418975468985
2.58,0.0,233.95,11.0,0.0,0.0,17.0,2.575684078282827
2.55,0.054,232.74,10.8,0.0,0.0,16.0,2.5445879419191932
2.558,0.052,233.24,10.8,0.0,0.0,17.0,2.547223068542569
2.678,0.048,235.79,11.2,0.0,0.0,17.0,2.653866698412697
2.396,0.0,236.11,10.0,0.0,0.0,17.0,2.360520885642135
2.442,0.0,236.13,10.2,0.0,0.0,17.0,2.423617960317462
2.464,0.0,236.9,10.4,0.0,0.0,17.0,2.473342455627707
2.472,0.0,237.35,10.4,0.0,0.0,18.0,2.4760556778499287
2.292,0.0,237.44,9.6,0.0,0.0,17.0,2.289236459762458
1.88,0.048,237.91,7.8,0.0,0.0,17.0,1.869242221500721
1.876,0.046,238.46,7.8,0.0,0.0,18.0,1.8671196699134187
1.708,0.046,237.84,7.2,0.0,0.0,17.0,1.707658662698413
1.696,0.048,236.88,7.0,0.0,0.0,17.0,1.6869778849206358
1.688,0.048,236.4,7.0,0.0,0.0,17.0,1.6864180515873024
1.486,0.0,237.41,6.2,0.0,0.0,18.0,1.4853727063492068
2.08,0.054,236.53,8.8,0.0,0.0,17.0,2.0782239044011543
2.214,0.054,236.73,9.2,0.0,0.0,17.0,2.207667714285717
2.212,0.052,236.5,9.2,0.0,0.0,17.0,2.2008785119047642
2.228,0.056,237.48,9.4,0.0,0.0,17.0,2.257731523809525
2.224,0.058,237.95,9.2,0.0,0.0,18.0,2.214859833333336
2.212,0.058,237.63,9.2,0.0,0.0,17.0,2.2140872261904785
2.226,0.06,238.53,9.2,0.0,0.0,17.0,2.2141702738095255
2.222,0.06,238.43,9.2,0.0,0.0,18.0,2.214478857142859
2.24,0.072,237.97,9.4,0.0,0.0,17.0,2.2431793064713066
2.258,0.088,238.19,9.4,0.0,0.0,17.0,2.248584314407815
2.266,0.092,238.99,9.4,0.0,0.0,18.0,2.263839604978356
2.254,0.09,238.29,9.4,0.0,0.0,17.0,2.2479098858363864
2.238,0.086,237.36,9.4,0.0,0.0,18.0,2.246231371572872
2.242,0.088,237.86,9.4,0.0,0.0,17.0,2.248473893772894
2.254,0.088,237.61,9.4,0.0,0.0,17.0,2.248397727106227
2.74,0.078,236.89,11.6,0.0,0.0,17.0,2.7438892496392504
2.786,0.084,238.15,11.6,0.0,0.0,18.0,2.774036165945165
2.764,0.08,237.06,11.6,0.0,0.0,17.0,2.7542479848484858
2.636,0.086,237.03,11.0,0.0,0.0,17.0,2.6272455046897534
2.568,0.084,236.13,10.8,0.0,0.0,17.0,2.552613726911977
2.56,0.084,235.77,10.8,0.0,0.0,17.0,2.560918262626262
2.562,0.084,235.95,10.8,0.0,0.0,17.0,2.562186258658009
2.56,0.084,235.88,10.8,0.0,0.0,17.0,2.5631177586580094
2.524,0.0,236.36,10.6,0.0,0.0,17.0,2.4933860364357874
2.48,0.0,236.46,10.4,0.0,0.0,18.0,2.4765618051948066
2.482,0.0,236.52,10.4,0.0,0.0,17.0,2.4770295266955276
1.622,0.0,237.88,7.0,0.0,0.0,3.0,1.6498477023809515
1.456,0.0,237.09,6.0,0.0,0.0,0.0,1.4535582373737368
1.456,0.0,237.06,6.0,0.0,0.0,0.0,1.4533329040404033
